# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=40
# for k=1.06204e-05 to 11.102 h/Mpc,
# number of wavenumbers equal to 616
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_ncdm[1]              8:d_ncdm[2]              9:d_tot                 10:d_cb                  11:phi                   12:psi                   13:h                     14:h_prime               15:eta                   16:eta_prime             17:H_T_Nb_prime          18:k2gamma_Nb            19:t_g                   20:t_b                   21:t_cdm                 22:t_cb                  23:t_ur                  24:t_ncdm[0]             25:t_ncdm[1]             26:t_ncdm[2]             27:t_tot              
       6.923742330394e-01      -6.495896062722e-03      -9.815385109878e+02      -1.139412218715e+03      -6.493426853683e-03      -1.445266951530e+00      -1.445266951530e+00      -1.445266951530e+00      -1.059227662239e+03      -1.114988096418e+03       4.966686554007e-03       4.966686422912e-03       2.278824198005e+03       1.790057865895e+00       8.349915534655e-03      -2.268118255929e-07       5.261193895123e-07      -4.064046020902e-10      -1.568591393545e-07       8.851321585557e-01       8.950287786314e-01       1.788525964004e+00      -1.543160872724e-07       2.481924385957e-03       2.481924385957e-03       2.481924385964e-03       8.467767966016e-01 
       6.955924645369e-01      -6.449675560110e-03      -9.834099393413e+02      -1.141586074954e+03      -6.447224479683e-03      -1.437610442408e+00      -1.437610442408e+00      -1.437610442408e+00      -1.061247905153e+03      -1.117115164874e+03       4.930220464232e-03       4.930220324242e-03       2.283171910027e+03       1.793472293662e+00       8.288609890811e-03      -2.251450139131e-07       5.260072298689e-07      -4.041039077546e-10      -1.519521937790e-07       8.868205926572e-01       8.967359974033e-01       1.791937495557e+00      -1.494278118620e-07       2.492954253233e-03       2.492954253236e-03       2.492954253232e-03       8.483922649092e-01 
       6.988106960965e-01      -6.404023299308e-03      -9.852780247071e+02      -1.143752707220e+03      -6.401590132745e-03      -1.426357662645e+00      -1.426357662645e+00      -1.426357662645e+00      -1.063261700425e+03      -1.119235609754e+03       4.894184218292e-03       4.894184088845e-03       2.287505174072e+03       1.796876006399e+00       8.228027221805e-03      -2.235290434459e-07       5.202139498806e-07      -4.013637477038e-10      -1.528791141725e-07       8.885040194544e-01       8.984378528265e-01       1.795338361177e+00      -1.503731803192e-07       2.350151569704e-03       2.350151569697e-03       2.350151569705e-03       8.499960247274e-01 
       7.020289277173e-01      -6.358874628299e-03      -9.871426339996e+02      -1.145912237182e+03      -6.356459164368e-03      -1.415704236151e+00      -1.415704236151e+00      -1.415704236151e+00      -1.065269307840e+03      -1.121349513360e+03       4.858571806477e-03       4.858571682056e-03       2.291824233567e+03       1.800269134981e+00       8.168156847230e-03      -2.218801888543e-07       5.154910076567e-07      -3.983208933719e-10      -1.526372628869e-07       8.901824803857e-01       9.001344173410e-01       1.798728694195e+00      -1.501495589209e-07       2.463782711422e-03       2.463782711422e-03       2.463782711422e-03       8.516059503040e-01 
       7.052471593984e-01      -6.314284717219e-03      -9.890029063861e+02      -1.148064378599e+03      -6.311886749179e-03      -1.407721455785e+00      -1.407721455785e+00      -1.407721455785e+00      -1.067270460729e+03      -1.123456500508e+03       4.823374954008e-03       4.823374820677e-03       2.296128515931e+03       1.803651111734e+00       8.108984644227e-03      -2.202889363566e-07       5.146030424142e-07      -3.953162423094e-10      -1.487334537042e-07       8.918556208404e-01       9.018254096031e-01       1.802107917824e+00      -1.462637667435e-07       2.384423761831e-03       2.384423761831e-03       2.384423761833e-03       8.532022550526e-01 
       7.084653911391e-01      -6.270203059997e-03      -9.908579525128e+02      -1.150208791914e+03      -6.267822385593e-03      -1.396509614860e+00      -1.396509614860e+00      -1.396509614860e+00      -1.069264500303e+03      -1.125556146612e+03       4.788583810164e-03       4.788583689467e-03       2.300417342102e+03       1.807021270843e+00       8.050494878884e-03      -2.187066319687e-07       5.079005911434e-07      -3.923807909161e-10      -1.506711837005e-07       8.935230351304e-01       9.035104872023e-01       1.805475347104e+00      -1.482193048462e-07       2.351669383239e-03       2.351669383237e-03       2.351669383239e-03       8.547950059422e-01 
       7.116836229385e-01      -6.226617201371e-03      -9.927070373873e+02      -1.152345350027e+03      -6.224253622297e-03      -1.387486597236e+00      -1.387486597236e+00      -1.387486597236e+00      -1.071251451058e+03      -1.127648230532e+03       4.754191824475e-03       4.754191701078e-03       2.304690457893e+03       1.810379272754e+00       7.992675843718e-03      -2.171240370412e-07       5.057054620758e-07      -3.896945011432e-10      -1.481009239421e-07       8.951844982871e-01       9.051894907106e-01       1.808830642717e+00      -1.456666490208e-07       2.413757614416e-03       2.413757614417e-03       2.413757614414e-03       8.563861356162e-01 
       7.149018547959e-01      -6.183545432586e-03      -9.945486217390e+02      -1.154473177251e+03      -6.181198755988e-03      -1.378697764882e+00      -1.378697764882e+00      -1.378697764882e+00      -1.073230299007e+03      -1.129731773895e+03       4.720188012134e-03       4.720187889382e-03       2.308946111877e+03       1.813723577172e+00       7.935509385770e-03      -2.155861068109e-07       5.027111367976e-07      -3.871095312110e-10      -1.464640530361e-07       8.968391605480e-01       9.068616445386e-01       1.812172247315e+00      -1.440471836312e-07       2.336253915734e-03       2.336253915733e-03       2.336253915734e-03       8.579647231237e-01 
       7.181200867104e-01      -6.140950676205e-03      -9.963824874806e+02      -1.156592737119e+03      -6.138620711760e-03      -1.367969406395e+00      -1.367969406395e+00      -1.367969406395e+00      -1.075201290188e+03      -1.131807134806e+03       4.686567170114e-03       4.686567055436e-03       2.313185231164e+03       1.817054772184e+00       7.878987065084e-03      -2.140533258659e-07       4.976862566030e-07      -3.845971941791e-10      -1.468733808067e-07       8.984872454238e-01       9.085272416185e-01       1.815500737256e+00      -1.444737209628e-07       2.323730363244e-03       2.323730363242e-03       2.323730363244e-03       8.595399142499e-01 
       7.213383186813e-01      -6.098820256643e-03      -9.982071596019e+02      -1.158702968327e+03      -6.096506819493e-03      -1.360177450241e+00      -1.360177450241e+00      -1.360177450241e+00      -1.077163566734e+03      -1.133873187960e+03       4.653319428284e-03       4.653319315186e-03       2.317405693151e+03       1.820371068428e+00       7.823091686482e-03      -2.125222349201e-07       4.945756461734e-07      -3.821500809734e-10      -1.453736986987e-07       9.001278231870e-01       9.101853912229e-01       1.818814321105e+00      -1.429910586189e-07       2.391188380568e-03       2.391188380567e-03       2.391188380568e-03       8.611115119195e-01 
       7.245565507079e-01      -6.057179422059e-03      -1.000022128224e+03      -1.160803751636e+03      -6.054882330717e-03      -1.352520791422e+00      -1.352520791422e+00      -1.352520791422e+00      -1.079116836705e+03      -1.135929753655e+03       4.620437598694e-03       4.620437481002e-03       2.321607259304e+03       1.823672197388e+00       7.767811559190e-03      -2.110400023046e-07       4.930107646256e-07      -3.795301059901e-10      -1.424750491101e-07       9.017607227309e-01       9.118359585849e-01       1.822112724075e+00      -1.401092422489e-07       2.289690903984e-03       2.289690903985e-03       2.289690903985e-03       8.626685765660e-01 
       7.277747827893e-01      -6.015983943704e-03      -1.001827418029e+03      -1.162895261216e+03      -6.013703019281e-03      -1.341262478829e+00      -1.341262478829e+00      -1.341262478829e+00      -1.081061081780e+03      -1.137976982963e+03       4.587915807087e-03       4.587915701406e-03       2.325790278018e+03       1.826958392855e+00       7.713137265594e-03      -2.095603918295e-07       4.865184109301e-07      -3.767937760934e-10      -1.445119223464e-07       9.033860436071e-01       9.134790542647e-01       1.825396172057e+00      -1.421627645889e-07       2.261275347675e-03       2.261275347675e-03       2.261275347675e-03       8.642217177691e-01 
       7.309930149249e-01      -5.975228059329e-03      -1.003622667568e+03      -1.164977220110e+03      -5.972963126341e-03      -1.332457940740e+00      -1.332457940740e+00      -1.332457940740e+00      -1.082996288632e+03      -1.140014585855e+03       4.555748344556e-03       4.555748232521e-03       2.329954195379e+03       1.830229187869e+00       7.659058431370e-03      -2.080814729184e-07       4.853232543391e-07      -3.740458757251e-10      -1.412538532077e-07       9.050035605622e-01       9.151144550132e-01       1.828664208018e+00      -1.389211644242e-07       2.316618763806e-03       2.316618763807e-03       2.316618763807e-03       8.657711872435e-01 
       7.342112471140e-01      -5.934934218013e-03      -1.005408410457e+03      -1.167049987906e+03      -5.932685102884e-03      -1.324001122039e+00      -1.324001122039e+00      -1.324001122039e+00      -1.084922733225e+03      -1.142042948822e+03       4.523930803189e-03       4.523930696708e-03       2.334099730522e+03       1.833485203658e+00       7.605567918392e-03      -2.066405256400e-07       4.807813302640e-07      -3.714081147386e-10      -1.414566448562e-07       9.066136002667e-01       9.167424626889e-01       1.831917448157e+00      -1.391402466018e-07       2.254426366294e-03       2.254426366298e-03       2.254426366297e-03       8.673085361053e-01 
       7.374294793558e-01      -5.895062930531e-03      -1.007184786430e+03      -1.169113512118e+03      -5.892829462379e-03      -1.315772059821e+00      -1.315772059821e+00      -1.315772059821e+00      -1.086840388762e+03      -1.144062049137e+03       4.492457607954e-03       4.492457503133e-03       2.338226778520e+03       1.836726395192e+00       7.552656352030e-03      -2.051957379942e-07       4.776950285143e-07      -3.690335927509e-10      -1.401924688854e-07       9.082161728142e-01       9.183630597039e-01       1.835155856779e+00      -1.378921854551e-07       2.297806568112e-03       2.297806568112e-03       2.297806568113e-03       8.688434380833e-01 
       7.406477116497e-01      -5.855642448511e-03      -1.008952665325e+03      -1.171168366307e+03      -5.853424457825e-03      -1.307292170816e+00      -1.307292170816e+00      -1.307292170816e+00      -1.088749822918e+03      -1.146072506175e+03       4.461325736469e-03       4.461325631590e-03       2.342336486449e+03       1.839953744134e+00       7.500318683141e-03      -2.037877840168e-07       4.753179128844e-07      -3.668370720274e-10      -1.383297821489e-07       9.098118040183e-01       9.199767360214e-01       1.838380420103e+00      -1.360454391798e-07       2.224811280282e-03       2.224811280280e-03       2.224811280280e-03       8.703667270028e-01 
       7.438659439950e-01      -5.816637946514e-03      -1.010712910917e+03      -1.173214981520e+03      -5.814435265351e-03      -1.298039044741e+00      -1.298039044741e+00      -1.298039044741e+00      -1.090651486119e+03      -1.148074817951e+03       4.430531702498e-03       4.430531605629e-03       2.346429716449e+03       1.843168029491e+00       7.448549084902e-03      -2.023784634845e-07       4.703691091389e-07      -3.645262233955e-10      -1.390348568562e-07       9.114009317583e-01       9.215838779793e-01       1.841591922059e+00      -1.367662813483e-07       2.245422306444e-03       2.245422306444e-03       2.245422306443e-03       8.718878914315e-01 
       7.470841763910e-01      -5.778062092478e-03      -1.012465546539e+03      -1.175253126536e+03      -5.775874555816e-03      -1.290521417251e+00      -1.290521417251e+00      -1.290521417251e+00      -1.092545304758e+03      -1.150068792611e+03       4.400069971801e-03       4.400069870087e-03       2.350506006049e+03       1.846368941076e+00       7.397337942463e-03      -2.009904438399e-07       4.690967812979e-07      -3.620335430433e-10      -1.361275280940e-07       9.129834304882e-01       9.231843366634e-01       1.844790062185e+00      -1.338745502396e-07       2.230063907770e-03       2.230063907767e-03       2.230063907771e-03       8.734011704644e-01 
       7.503024088370e-01      -5.739912501435e-03      -1.014212052753e+03      -1.177283816428e+03      -5.737739944622e-03      -1.281368460348e+00      -1.281368460348e+00      -1.281368460348e+00      -1.094432165555e+03      -1.152055517240e+03       4.369938947148e-03       4.369938851350e-03       2.354567385393e+03       1.849558205837e+00       7.346682945803e-03      -1.996250067923e-07       4.644144900857e-07      -3.594622956404e-10      -1.366980802198e-07       9.145602110090e-01       9.247789684578e-01       1.847976568756e+00      -1.344605303174e-07       2.173202841281e-03       2.173202841281e-03       2.173202841282e-03       8.749071413712e-01 
       7.535206413325e-01      -5.702160670166e-03      -1.015952390171e+03      -1.179306813934e+03      -5.700002931451e-03      -1.273227621404e+00      -1.273227621404e+00      -1.273227621404e+00      -1.096311986812e+03      -1.154034785205e+03       4.340133177677e-03       4.340133083460e-03       2.358613379991e+03       1.852735482813e+00       7.296574606435e-03      -1.982540305921e-07       4.612617522606e-07      -3.570403915336e-10      -1.357226281479e-07       9.161311306819e-01       9.263676079062e-01       1.851151109449e+00      -1.335003394882e-07       2.232056638221e-03       2.232056638222e-03       2.232056638221e-03       8.764124764153e-01 
       7.567388738768e-01      -5.664834325900e-03      -1.017687110822e+03      -1.181322410053e+03      -5.662691245358e-03      -1.265983725384e+00      -1.265983725384e+00      -1.265983725384e+00      -1.098185078357e+03      -1.156006927865e+03       4.310648878517e-03       4.310648781699e-03       2.362644571794e+03       1.855901301234e+00       7.247006566245e-03      -1.969166421302e-07       4.595836759807e-07      -3.547762259465e-10      -1.333734425952e-07       9.176964743806e-01       9.279505194506e-01       1.854314216364e+00      -1.311662504487e-07       2.180413906056e-03       2.180413906058e-03       2.180413906057e-03       8.779076104441e-01 
       7.599571064693e-01      -5.627911606545e-03      -1.019416632525e+03      -1.183330756249e+03      -5.625783026311e-03      -1.255979197500e+00      -1.255979197500e+00      -1.255979197500e+00      -1.100051464846e+03      -1.157972137901e+03       4.281481191333e-03       4.281481100381e-03       2.366661263750e+03       1.859055955855e+00       7.197971065702e-03      -1.955957906380e-07       4.551752822144e-07      -3.524567707168e-10      -1.338043484059e-07       9.192564104356e-01       9.295278463152e-01       1.857466184038e+00      -1.316120896762e-07       2.117397017425e-03       2.117397017428e-03       2.117397017428e-03       8.793969834872e-01 
       7.631753391093e-01      -5.591363893751e-03      -1.021140663031e+03      -1.185331823046e+03      -5.589249658562e-03      -1.248165565782e+00      -1.248165565782e+00      -1.248165565782e+00      -1.101911294033e+03      -1.159930345203e+03       4.252625841781e-03       4.252625753189e-03       2.370663396943e+03       1.862199339478e+00       7.149460354973e-03      -1.942610607771e-07       4.515934061951e-07      -3.499113745837e-10      -1.333672612337e-07       9.208108649921e-01       9.310995385490e-01       1.860606905314e+00      -1.311897760441e-07       2.217589676826e-03       2.217589676827e-03       2.217589676826e-03       8.808881250386e-01 
       7.663935717963e-01      -5.555236123918e-03      -1.022859466430e+03      -1.187325651021e+03      -5.553136080700e-03      -1.241696904774e+00      -1.241696904774e+00      -1.241696904774e+00      -1.103764600703e+03      -1.161881624889e+03       4.224078201922e-03       4.224078106578e-03       2.374651052455e+03       1.865331578208e+00       7.101466760640e-03      -1.929728161818e-07       4.510603316169e-07      -3.474782489078e-10      -1.300209863463e-07       9.223599187127e-01       9.326656612459e-01       1.863736510567e+00      -1.278581169884e-07       2.126409397818e-03       2.126409397818e-03       2.126409397818e-03       8.823657063612e-01 
       8.407239982970e-01      -4.816730847822e-03      -1.060827714777e+03      -1.231364799341e+03      -4.814920992905e-03      -1.076698597432e+00      -1.076698597432e+00      -1.076698597432e+00      -1.144699548071e+03      -1.204981561467e+03       3.640355431898e-03       3.640355371378e-03       2.462729339781e+03       1.934517023939e+00       6.120128216120e-03      -1.663425808968e-07       3.874464777766e-07      -3.008944363049e-10      -1.134452788124e-07       9.565752580106e-01       9.672584003884e-01       1.932863666421e+00      -1.115812648418e-07       1.928858714819e-03       1.928858714820e-03       1.928858714821e-03       9.150815238887e-01 
       9.502390961038e-01      -3.989696641883e-03      -1.111488283854e+03      -1.290133271891e+03      -3.988212298338e-03      -8.907428827621e-01      -8.907428827622e-01      -8.907428827621e-01      -1.199326112305e+03      -1.262495683668e+03       2.985593218862e-03       2.985593182106e-03       2.580266272434e+03       2.026841996025e+00       5.019356375608e-03      -1.364700521684e-07       3.180498975014e-07      -2.478807410409e-10      -9.288903329972e-08       1.002233053294e+00       1.013420906652e+00       2.025110666496e+00      -9.136025907507e-08       1.581299773259e-03       1.581299773267e-03       1.581299773263e-03       9.587355575777e-01 
       1.126311548621e+00      -3.076903941225e-03      -1.182603472589e+03      -1.372639927674e+03      -3.075779836182e-03      -6.819876092955e-01      -6.819876092955e-01      -6.819876092956e-01      -1.276018838777e+03      -1.343239999171e+03       2.260992469782e-03       2.260992453350e-03       2.745279566568e+03       2.156459429448e+00       3.801169134192e-03      -1.033777378377e-07       2.404584617922e-07      -1.893440140877e-10      -7.083251475938e-08       1.066332105344e+00       1.078229645049e+00       2.154618428100e+00      -6.967475188290e-08       1.293850341772e-03       1.293850341774e-03       1.293850341772e-03       1.020031125431e+00 
       1.398604739541e+00      -2.223149983134e-03      -1.274358007109e+03      -1.479093309965e+03      -2.222364431243e-03      -4.818520633867e-01      -4.818520633867e-01      -4.818520633867e-01      -1.374973690848e+03      -1.447419366962e+03       1.580023234911e-03       1.580023227631e-03       2.958186308677e+03       2.323699254783e+00       2.656330551901e-03      -7.226049981092e-08       1.687288070436e-07      -1.330346450218e-10      -4.886177180008e-08       1.149035362961e+00       1.161849579339e+00       2.321716552969e+00      -4.805269229985e-08       1.013865312413e-03       1.013865312418e-03       1.013865312414e-03       1.099121965170e+00 
       1.759562366217e+00      -1.595496785039e-03      -1.372894246397e+03      -1.593419601256e+03      -1.594962107987e-03      -3.310052404688e-01      -3.310052404685e-01      -3.310052404687e-01      -1.481249057232e+03      -1.559302827634e+03       1.075419273118e-03       1.075419270214e-03       3.186838867139e+03       2.503308952608e+00       1.807993302479e-03      -4.919207001646e-08       1.150011269777e-07      -9.100357163256e-11      -3.312577746928e-08       1.237853947048e+00       1.251654443729e+00       2.501173751932e+00      -3.257508307828e-08       7.953052440324e-04       7.953052440125e-04       7.953052440257e-04       1.184066041994e+00 
       2.215142625537e+00      -1.168483095456e-03      -1.472803821028e+03      -1.709344098552e+03      -1.168121188146e-03      -2.258550258580e-01      -2.258550258580e-01      -2.258550258580e-01      -1.589011546216e+03      -1.672749705845e+03       7.279184217134e-04       7.279184203171e-04       3.418687837287e+03       2.685430424868e+00       1.223775972064e-03      -3.330081845249e-08       7.844296096677e-08      -6.174750628604e-11      -2.183224512297e-08       1.327911950975e+00       1.342715190974e+00       2.683140152510e+00      -2.145949440238e-08       6.391405364949e-04       6.391405364937e-04       6.391405364933e-04       1.270200475259e+00 
       2.788699306361e+00      -8.823482536437e-04      -1.573647345291e+03      -1.826358751241e+03      -8.821042742333e-04      -1.529548663561e-01      -1.529548663561e-01      -1.529548663561e-01      -1.697788051803e+03      -1.787262573737e+03       4.907260737530e-04       4.907260733064e-04       3.652717117986e+03       2.869264872342e+00       8.250086111158e-04      -2.245248770083e-08       5.245821694806e-08      -4.179809632795e-11      -1.515053660876e-08       1.418812785989e+00       1.434632421272e+00       2.866817396575e+00      -1.489924623253e-08       4.768081575551e-04       4.768081575520e-04       4.768081575571e-04       1.357144233091e+00 
       3.510764422620e+00      -6.933839815015e-04      -1.675279022079e+03      -1.944297473485e+03      -6.932201010790e-04      -1.031925791743e-01      -1.031925791743e-01      -1.031925791743e-01      -1.807423390284e+03      -1.902678484183e+03       3.296215176536e-04       3.296215174714e-04       3.888594537640e+03       3.054550721377e+00       5.541598005686e-04      -1.508160709587e-08       3.521764626359e-08      -2.809966434165e-11      -1.019596647440e-08       1.510424399516e+00       1.527275350661e+00       3.051943721777e+00      -1.002717503511e-08       5.107919049524e-04       5.107919049501e-04       5.107919049504e-04       1.444781990328e+00 
       4.419790546459e+00      -5.710926938635e-04      -1.777573567318e+03      -2.063020541601e+03      -5.709829798139e-04      -6.926933785494e-02      -6.926933785494e-02      -6.926933785494e-02      -1.917786639256e+03      -2.018859947290e+03       2.206764261950e-04       2.206764261293e-04       4.126040648836e+03       3.241067589011e+00       3.710014041223e-04      -1.009785094350e-08       2.346236070052e-08      -1.881760317009e-11      -6.944194162166e-09       1.602633306982e+00       1.620533787674e+00       3.238298238973e+00      -6.831192339090e-09       4.243754073295e-04       4.243754073270e-04       4.243754073287e-04       1.532995098748e+00 
       5.564186633745e+00      -4.942621446462e-04      -1.880419777634e+03      -2.182408382586e+03      -4.941889154100e-04      -4.645359369154e-02      -4.645359369154e-02      -4.645359369154e-02      -2.028765237294e+03      -2.135688684857e+03       1.472948105434e-04       1.472948105246e-04       4.364816305632e+03       3.428626391066e+00       2.476322993572e-04      -6.740561311440e-09       1.562186943433e-08      -1.265349940210e-11      -4.675237988561e-09       1.695338495502e+00       1.714313190933e+00       3.425690865797e+00      -4.599814452314e-09       4.056485786432e-04       4.056485786423e-04       4.056485786436e-04       1.621701189551e+00 
       7.004895949188e+00      -4.483026033833e-04      -1.983717208760e+03      -2.302360424317e+03      -4.482538612536e-04      -3.106736733482e-02      -3.106736733483e-02      -3.106736733482e-02      -2.140263506991e+03      -2.253064144510e+03       9.804442340891e-05       9.804442339826e-05       4.604720363790e+03       3.617067189483e+00       1.648326084767e-04      -4.487192739107e-09       1.045261316317e-08      -8.405694094257e-12      -3.059167440846e-09       1.788448423619e+00       1.808533591732e+00       3.613959875707e+00      -3.008965058779e-09       4.373791579929e-04       4.373791579951e-04       4.373791579947e-04       1.710822039212e+00 
       8.818641517406e+00      -4.232387333942e-04      -2.087366376857e+03      -2.422787357833e+03      -4.232063726811e-04      -2.082111070305e-02      -2.082111070729e-02      -2.082111070305e-02      -2.252195016247e+03      -2.370895443134e+03       6.509710014387e-05       6.509710013912e-05       4.845574205371e+03       3.806246642548e+00       1.094416237720e-04      -2.979845905100e-09       7.010478504007e-09      -5.629564759553e-12      -1.962389136230e-09       1.881871665874e+00       1.903123319345e+00       3.802958872015e+00      -1.929059073261e-09       4.224435127730e-04       4.224435133857e-04       4.224435127756e-04       1.800282622452e+00 
       1.110201190377e+01      -4.122663687143e-04      -2.191264894832e+03      -2.543613922206e+03      -4.122449344761e-04      -1.385419554152e-02      -1.385419554151e-02      -1.385419554151e-02      -2.364484205083e+03      -2.489103123203e+03       4.312132194485e-05       4.312132194300e-05       5.087227308524e+03       3.996041499744e+00       7.249599608109e-05      -1.974453571022e-09       4.607790726966e-09      -3.706074447507e-12      -1.337645855201e-09       1.975513374396e+00       1.998020748556e+00       3.992559465235e+00      -1.315569992667e-09       4.181762503246e-04       4.181762503309e-04       4.181762503276e-04       1.890022161558e+00 
